distance,pair,value
3,3_6,405.6
4,1_5,388.8
5,3_8,373.4
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,7_8,436.333
2,5_7,486.75
3,5_8,578.25
4,1_5,388.8
5,4_9,519.75
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,5_6,565.5
2,1_3,433.5
3,3_6,405.6
4,5_9,493.25
5,1_6,439.2
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,2_3,493
2,6_8,498
3,1_4,448.4
4,3_7,446.4
5,1_6,439.2
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,3_4,494.2
2,1_3,433.5
3,1_4,448.4
4,5_9,493.25
5,1_6,439.2
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,4_6,517.75
3,4_7,433.6
4,1_5,388.8
5,1_6,439.2
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,6_7,484
2,1_3,433.5
3,3_6,405.6
4,5_9,493.25
5,1_6,439.2
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,5_6,565.5
2,5_7,486.75
3,3_6,405.6
4,5_9,493.25
5,1_6,439.2
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,3_5,455.6
3,2_5,400.8
4,1_5,388.8
5,2_7,458
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,7_9,554.6
3,5_8,578.25
4,2_6,478.4
5,2_7,458
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,7_9,554.6
3,4_7,433.6
4,1_5,388.8
5,4_9,519.75
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,3_4,494.2
2,6_8,498
3,2_5,400.8
4,4_8,535.5
5,3_8,373.4
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,6_7,484
2,3_5,455.6
3,5_8,578.25
4,4_8,535.5
5,1_6,439.2
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,5_7,486.75
3,5_8,578.25
4,1_5,388.8
5,4_9,519.75
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,6_8,498
3,3_6,405.6
4,3_7,446.4
5,1_6,439.2
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,8_9,417.667
2,7_9,554.6
3,5_8,578.25
4,4_8,535.5
5,3_8,373.4
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,7_9,554.6
3,2_5,400.8
4,3_7,446.4
5,3_8,373.4
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,5_7,486.75
3,3_6,405.6
4,2_6,478.4
5,4_9,519.75
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,1_3,433.5
3,2_5,400.8
4,5_9,493.25
5,1_6,439.2
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,6_7,484
2,4_6,517.75
3,3_6,405.6
4,4_8,535.5
5,4_9,519.75
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,6_8,498
3,3_6,405.6
4,4_8,535.5
5,1_6,439.2
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,3_4,494.2
2,6_8,498
3,5_8,578.25
4,3_7,446.4
5,3_8,373.4
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,4_6,517.75
3,5_8,578.25
4,2_6,478.4
5,1_6,439.2
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,5_6,565.5
2,4_6,517.75
3,2_5,400.8
4,3_7,446.4
5,2_7,458
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,7_9,554.6
3,2_5,400.8
4,5_9,493.25
5,3_8,373.4
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,4_5,462.4
2,3_5,455.6
3,5_8,578.25
4,2_6,478.4
5,3_8,373.4
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,7_9,554.6
3,3_6,405.6
4,2_6,478.4
5,1_6,439.2
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,5_6,565.5
2,1_3,433.5
3,6_9,578.5
4,5_9,493.25
5,2_7,458
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,8_9,417.667
2,4_6,517.75
3,6_9,578.5
4,5_9,493.25
5,3_8,373.4
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,5_7,486.75
3,4_7,433.6
4,2_6,478.4
5,2_7,458
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,6_8,498
3,6_9,578.5
4,5_9,493.25
5,4_9,519.75
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,2_3,493
2,4_6,517.75
3,2_5,400.8
4,1_5,388.8
5,4_9,519.75
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,6_7,484
2,3_5,455.6
3,2_5,400.8
4,2_6,478.4
5,3_8,373.4
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,1_3,433.5
3,2_5,400.8
4,2_6,478.4
5,2_7,458
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,7_8,436.333
2,3_5,455.6
3,4_7,433.6
4,4_8,535.5
5,2_7,458
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,4_6,517.75
3,5_8,578.25
4,4_8,535.5
5,4_9,519.75
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,5_6,565.5
2,1_3,433.5
3,4_7,433.6
4,3_7,446.4
5,4_9,519.75
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,6_7,484
2,6_8,498
3,4_7,433.6
4,2_6,478.4
5,1_6,439.2
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,8_9,417.667
2,7_9,554.6
3,2_5,400.8
4,5_9,493.25
5,3_8,373.4
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,1_3,433.5
3,3_6,405.6
4,4_8,535.5
5,2_7,458
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,6_8,498
3,1_4,448.4
4,5_9,493.25
5,2_7,458
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,8_9,417.667
2,4_6,517.75
3,2_5,400.8
4,3_7,446.4
5,3_8,373.4
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,4_5,462.4
2,2_4,460.4
3,3_6,405.6
4,4_8,535.5
5,2_7,458
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,6_8,498
3,2_5,400.8
4,5_9,493.25
5,2_7,458
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,5_6,565.5
2,5_7,486.75
3,5_8,578.25
4,5_9,493.25
5,4_9,519.75
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,5_6,565.5
2,7_9,554.6
3,4_7,433.6
4,3_7,446.4
5,2_7,458
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,3_4,494.2
2,3_5,455.6
3,5_8,578.25
4,3_7,446.4
5,2_7,458
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,6_7,484
2,4_6,517.75
3,1_4,448.4
4,4_8,535.5
5,2_7,458
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,6_7,484
2,1_3,433.5
3,4_7,433.6
4,2_6,478.4
5,3_8,373.4
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,8_9,417.667
2,1_3,433.5
3,6_9,578.5
4,5_9,493.25
5,4_9,519.75
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,3_4,494.2
2,5_7,486.75
3,2_5,400.8
4,5_9,493.25
5,1_6,439.2
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,5_7,486.75
3,5_8,578.25
4,4_8,535.5
5,3_8,373.4
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,5_7,486.75
3,1_4,448.4
4,1_5,388.8
5,1_6,439.2
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,3_5,455.6
3,4_7,433.6
4,2_6,478.4
5,4_9,519.75
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,5_6,565.5
2,6_8,498
3,2_5,400.8
4,2_6,478.4
5,4_9,519.75
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,1_3,433.5
3,2_5,400.8
4,3_7,446.4
5,4_9,519.75
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,3_5,455.6
3,2_5,400.8
4,4_8,535.5
5,3_8,373.4
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,3_4,494.2
2,5_7,486.75
3,1_4,448.4
4,4_8,535.5
5,3_8,373.4
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,4_6,517.75
3,6_9,578.5
4,4_8,535.5
5,2_7,458
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,3_5,455.6
3,4_7,433.6
4,4_8,535.5
5,1_6,439.2
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,6_7,484
2,1_3,433.5
3,2_5,400.8
4,2_6,478.4
5,2_7,458
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,6_7,484
2,6_8,498
3,3_6,405.6
4,4_8,535.5
5,1_6,439.2
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,6_8,498
3,4_7,433.6
4,1_5,388.8
5,4_9,519.75
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,5_7,486.75
3,3_6,405.6
4,2_6,478.4
5,2_7,458
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,8_9,417.667
2,6_8,498
3,4_7,433.6
4,1_5,388.8
5,1_6,439.2
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,6_7,484
2,4_6,517.75
3,6_9,578.5
4,4_8,535.5
5,1_6,439.2
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,7_9,554.6
3,4_7,433.6
4,1_5,388.8
5,3_8,373.4
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,4_5,462.4
2,7_9,554.6
3,3_6,405.6
4,4_8,535.5
5,4_9,519.75
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,3_5,455.6
3,6_9,578.5
4,3_7,446.4
5,4_9,519.75
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,8_9,417.667
2,2_4,460.4
3,2_5,400.8
4,4_8,535.5
5,4_9,519.75
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,2_3,493
2,5_7,486.75
3,3_6,405.6
4,4_8,535.5
5,1_6,439.2
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,4_6,517.75
3,2_5,400.8
4,2_6,478.4
5,1_6,439.2
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,7_8,436.333
2,1_3,433.5
3,6_9,578.5
4,5_9,493.25
5,2_7,458
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,6_7,484
2,7_9,554.6
3,1_4,448.4
4,5_9,493.25
5,1_6,439.2
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,1_3,433.5
3,4_7,433.6
4,4_8,535.5
5,3_8,373.4
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,6_8,498
3,4_7,433.6
4,1_5,388.8
5,2_7,458
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,6_7,484
2,1_3,433.5
3,3_6,405.6
4,1_5,388.8
5,4_9,519.75
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,3_4,494.2
2,3_5,455.6
3,6_9,578.5
4,4_8,535.5
5,3_8,373.4
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,4_6,517.75
3,3_6,405.6
4,4_8,535.5
5,1_6,439.2
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,3_4,494.2
2,4_6,517.75
3,1_4,448.4
4,1_5,388.8
5,2_7,458
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,3_4,494.2
2,4_6,517.75
3,3_6,405.6
4,2_6,478.4
5,4_9,519.75
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,5_6,565.5
2,1_3,433.5
3,5_8,578.25
4,1_5,388.8
5,3_8,373.4
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,2_3,493
2,6_8,498
3,6_9,578.5
4,5_9,493.25
5,1_6,439.2
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,6_8,498
3,4_7,433.6
4,4_8,535.5
5,2_7,458
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,1_3,433.5
3,2_5,400.8
4,4_8,535.5
5,4_9,519.75
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,4_5,462.4
2,4_6,517.75
3,1_4,448.4
4,4_8,535.5
5,2_7,458
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,5_6,565.5
2,4_6,517.75
3,4_7,433.6
4,4_8,535.5
5,4_9,519.75
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,4_6,517.75
3,6_9,578.5
4,5_9,493.25
5,1_6,439.2
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,4_6,517.75
3,5_8,578.25
4,2_6,478.4
5,4_9,519.75
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,4_6,517.75
3,5_8,578.25
4,5_9,493.25
5,1_6,439.2
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,1_3,433.5
3,6_9,578.5
4,2_6,478.4
5,3_8,373.4
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,5_6,565.5
2,4_6,517.75
3,2_5,400.8
4,4_8,535.5
5,2_7,458
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,3_4,494.2
2,6_8,498
3,3_6,405.6
4,2_6,478.4
5,3_8,373.4
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,3_4,494.2
2,7_9,554.6
3,1_4,448.4
4,1_5,388.8
5,4_9,519.75
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,6_7,484
2,4_6,517.75
3,3_6,405.6
4,4_8,535.5
5,4_9,519.75
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,3_4,494.2
2,3_5,455.6
3,3_6,405.6
4,3_7,446.4
5,3_8,373.4
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,5_6,565.5
2,7_9,554.6
3,4_7,433.6
4,5_9,493.25
5,3_8,373.4
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,8_9,417.667
2,5_7,486.75
3,5_8,578.25
4,3_7,446.4
5,4_9,519.75
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,4_6,517.75
3,3_6,405.6
4,5_9,493.25
5,1_6,439.2
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,2_3,493
2,6_8,498
3,4_7,433.6
4,1_5,388.8
5,3_8,373.4
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,5_6,565.5
2,6_8,498
3,3_6,405.6
4,4_8,535.5
5,1_6,439.2
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,7_9,554.6
3,5_8,578.25
4,1_5,388.8
5,2_7,458
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,2_3,493
2,5_7,486.75
3,6_9,578.5
4,1_5,388.8
5,4_9,519.75
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,5_6,565.5
2,1_3,433.5
3,5_8,578.25
4,1_5,388.8
5,3_8,373.4
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,3_5,455.6
3,1_4,448.4
4,1_5,388.8
5,1_6,439.2
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,4_5,462.4
2,2_4,460.4
3,4_7,433.6
4,5_9,493.25
5,4_9,519.75
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,3_4,494.2
2,5_7,486.75
3,2_5,400.8
4,5_9,493.25
5,3_8,373.4
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,3_4,494.2
2,1_3,433.5
3,5_8,578.25
4,2_6,478.4
5,2_7,458
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,6_7,484
2,3_5,455.6
3,4_7,433.6
4,4_8,535.5
5,2_7,458
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,6_7,484
2,3_5,455.6
3,6_9,578.5
4,1_5,388.8
5,4_9,519.75
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,6_8,498
3,2_5,400.8
4,3_7,446.4
5,2_7,458
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,7_8,436.333
2,5_7,486.75
3,3_6,405.6
4,2_6,478.4
5,1_6,439.2
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,5_6,565.5
2,3_5,455.6
3,1_4,448.4
4,5_9,493.25
5,4_9,519.75
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,3_5,455.6
3,2_5,400.8
4,3_7,446.4
5,1_6,439.2
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,2_3,493
2,3_5,455.6
3,6_9,578.5
4,5_9,493.25
5,3_8,373.4
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,3_4,494.2
2,4_6,517.75
3,6_9,578.5
4,5_9,493.25
5,3_8,373.4
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,3_4,494.2
2,2_4,460.4
3,6_9,578.5
4,4_8,535.5
5,3_8,373.4
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,3_4,494.2
2,4_6,517.75
3,1_4,448.4
4,3_7,446.4
5,4_9,519.75
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,2_4,460.4
3,2_5,400.8
4,1_5,388.8
5,1_6,439.2
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,3_4,494.2
2,1_3,433.5
3,4_7,433.6
4,4_8,535.5
5,4_9,519.75
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,8_9,417.667
2,7_9,554.6
3,3_6,405.6
4,2_6,478.4
5,1_6,439.2
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,8_9,417.667
2,4_6,517.75
3,1_4,448.4
4,1_5,388.8
5,4_9,519.75
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,5_7,486.75
3,1_4,448.4
4,1_5,388.8
5,4_9,519.75
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,5_6,565.5
2,5_7,486.75
3,1_4,448.4
4,5_9,493.25
5,3_8,373.4
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,7_8,436.333
2,7_9,554.6
3,5_8,578.25
4,5_9,493.25
5,3_8,373.4
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,8_9,417.667
2,7_9,554.6
3,2_5,400.8
4,2_6,478.4
5,3_8,373.4
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,8_9,417.667
2,5_7,486.75
3,2_5,400.8
4,5_9,493.25
5,3_8,373.4
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,6_7,484
2,7_9,554.6
3,3_6,405.6
4,1_5,388.8
5,1_6,439.2
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,5_6,565.5
2,2_4,460.4
3,5_8,578.25
4,1_5,388.8
5,3_8,373.4
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,5_6,565.5
2,7_9,554.6
3,6_9,578.5
4,5_9,493.25
5,1_6,439.2
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,2_3,493
2,5_7,486.75
3,2_5,400.8
4,5_9,493.25
5,2_7,458
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,3_5,455.6
3,1_4,448.4
4,5_9,493.25
5,4_9,519.75
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,8_9,417.667
2,6_8,498
3,2_5,400.8
4,3_7,446.4
5,3_8,373.4
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,4_6,517.75
3,2_5,400.8
4,4_8,535.5
5,4_9,519.75
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,1_3,433.5
3,5_8,578.25
4,1_5,388.8
5,1_6,439.2
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,7_8,436.333
2,7_9,554.6
3,3_6,405.6
4,1_5,388.8
5,1_6,439.2
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,6_7,484
2,4_6,517.75
3,3_6,405.6
4,5_9,493.25
5,1_6,439.2
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,5_6,565.5
2,1_3,433.5
3,3_6,405.6
4,2_6,478.4
5,3_8,373.4
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,2_4,460.4
3,6_9,578.5
4,5_9,493.25
5,3_8,373.4
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,5_6,565.5
2,5_7,486.75
3,4_7,433.6
4,2_6,478.4
5,4_9,519.75
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,7_9,554.6
3,3_6,405.6
4,4_8,535.5
5,2_7,458
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,5_7,486.75
3,4_7,433.6
4,5_9,493.25
5,1_6,439.2
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,2_4,460.4
3,4_7,433.6
4,4_8,535.5
5,3_8,373.4
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,6_8,498
3,2_5,400.8
4,2_6,478.4
5,4_9,519.75
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,7_9,554.6
3,6_9,578.5
4,1_5,388.8
5,4_9,519.75
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,1_3,433.5
3,1_4,448.4
4,2_6,478.4
5,1_6,439.2
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,2_3,493
2,2_4,460.4
3,2_5,400.8
4,5_9,493.25
5,1_6,439.2
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,6_7,484
2,4_6,517.75
3,2_5,400.8
4,3_7,446.4
5,3_8,373.4
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,8_9,417.667
2,1_3,433.5
3,5_8,578.25
4,2_6,478.4
5,3_8,373.4
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,6_7,484
2,2_4,460.4
3,6_9,578.5
4,3_7,446.4
5,4_9,519.75
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,6_7,484
2,6_8,498
3,3_6,405.6
4,1_5,388.8
5,3_8,373.4
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,5_7,486.75
3,3_6,405.6
4,1_5,388.8
5,2_7,458
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,8_9,417.667
2,7_9,554.6
3,2_5,400.8
4,4_8,535.5
5,1_6,439.2
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,5_7,486.75
3,4_7,433.6
4,1_5,388.8
5,2_7,458
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,1_3,433.5
3,5_8,578.25
4,4_8,535.5
5,4_9,519.75
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,8_9,417.667
2,4_6,517.75
3,2_5,400.8
4,5_9,493.25
5,3_8,373.4
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,7_8,436.333
2,6_8,498
3,6_9,578.5
4,5_9,493.25
5,3_8,373.4
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,6_7,484
2,4_6,517.75
3,2_5,400.8
4,4_8,535.5
5,1_6,439.2
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,2_4,460.4
3,2_5,400.8
4,1_5,388.8
5,3_8,373.4
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,5_6,565.5
2,2_4,460.4
3,6_9,578.5
4,2_6,478.4
5,2_7,458
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,7_9,554.6
3,4_7,433.6
4,4_8,535.5
5,4_9,519.75
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,5_6,565.5
2,7_9,554.6
3,6_9,578.5
4,4_8,535.5
5,2_7,458
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,3_4,494.2
2,2_4,460.4
3,2_5,400.8
4,4_8,535.5
5,3_8,373.4
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,3_5,455.6
3,3_6,405.6
4,2_6,478.4
5,2_7,458
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,7_9,554.6
3,1_4,448.4
4,5_9,493.25
5,3_8,373.4
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,2_3,493
2,2_4,460.4
3,2_5,400.8
4,2_6,478.4
5,1_6,439.2
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,7_9,554.6
3,3_6,405.6
4,3_7,446.4
5,4_9,519.75
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,4_6,517.75
3,2_5,400.8
4,4_8,535.5
5,2_7,458
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,7_8,436.333
2,2_4,460.4
3,2_5,400.8
4,4_8,535.5
5,1_6,439.2
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,8_9,417.667
2,6_8,498
3,4_7,433.6
4,4_8,535.5
5,3_8,373.4
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,5_6,565.5
2,7_9,554.6
3,2_5,400.8
4,2_6,478.4
5,4_9,519.75
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,1_2,422
2,5_7,486.75
3,2_5,400.8
4,4_8,535.5
5,3_8,373.4
6,3_9,480.2
7,1_8,422.75
8,1_9,371.8
1,4_5,462.4
2,3_5,455.6
3,1_4,448.4
4,3_7,446.4
5,1_6,439.2
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,7_8,436.333
2,3_5,455.6
3,3_6,405.6
4,1_5,388.8
5,4_9,519.75
6,1_7,425.2
7,1_8,422.75
8,1_9,371.8
1,2_3,493
2,5_7,486.75
3,6_9,578.5
4,3_7,446.4
5,3_8,373.4
6,2_8,402.5
7,2_9,466.4
8,1_9,371.8
1,3_4,494.2
2,6_8,498
3,6_9,578.5
4,4_8,535.5
5,3_8,373.4
6,3_9,480.2
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,5_7,486.75
3,1_4,448.4
4,5_9,493.25
5,1_6,439.2
6,2_8,402.5
7,1_8,422.75
8,1_9,371.8
1,6_7,484
2,7_9,554.6
3,6_9,578.5
4,2_6,478.4
5,3_8,373.4
6,1_7,425.2
7,2_9,466.4
8,1_9,371.8
1,1_2,422
2,4_6,517.75
3,5_8,578.25
4,1_5,388.8
