distance,pair,value
3,3_6,497.4
4,4_8,687.6
5,1_6,530.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,6_8,684
3,5_8,626
4,5_9,575.8
5,2_7,582
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,6_7,727.5
2,3_5,635.6
3,5_8,626
4,1_5,513.4
5,3_8,533.8
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,6_8,684
3,2_5,528.2
4,4_8,687.6
5,2_7,582
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,5_6,721.8
2,6_8,684
3,2_5,528.2
4,1_5,513.4
5,3_8,533.8
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,4_6,610.4
3,4_7,661.5
4,2_6,526.8
5,2_7,582
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,4_6,610.4
3,2_5,528.2
4,1_5,513.4
5,3_8,533.8
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,2_4,568.8
3,3_6,497.4
4,4_8,687.6
5,1_6,530.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,5_6,721.8
2,2_4,568.8
3,6_9,699
4,3_7,578.6
5,1_6,530.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,5_6,721.8
2,6_8,684
3,4_7,661.5
4,1_5,513.4
5,3_8,533.8
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,5_7,766.25
3,5_8,626
4,4_8,687.6
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,2_3,510.25
2,7_9,592.6
3,6_9,699
4,5_9,575.8
5,2_7,582
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,3_4,814.6
2,6_8,684
3,2_5,528.2
4,5_9,575.8
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,7_9,592.6
3,3_6,497.4
4,1_5,513.4
5,2_7,582
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,1_2,570.6
2,7_9,592.6
3,3_6,497.4
4,4_8,687.6
5,1_6,530.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,5_6,721.8
2,4_6,610.4
3,2_5,528.2
4,4_8,687.6
5,4_9,645.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,3_4,814.6
2,5_7,766.25
3,2_5,528.2
4,2_6,526.8
5,1_6,530.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,4_6,610.4
3,2_5,528.2
4,4_8,687.6
5,4_9,645.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,2_3,510.25
2,5_7,766.25
3,5_8,626
4,1_5,513.4
5,2_7,582
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,3_4,814.6
2,2_4,568.8
3,2_5,528.2
4,2_6,526.8
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,7_8,620.75
2,6_8,684
3,3_6,497.4
4,1_5,513.4
5,3_8,533.8
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,6_8,684
3,5_8,626
4,1_5,513.4
5,2_7,582
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,2_4,568.8
3,5_8,626
4,2_6,526.8
5,2_7,582
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,3_4,814.6
2,1_3,500.2
3,4_7,661.5
4,2_6,526.8
5,1_6,530.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,7_8,620.75
2,6_8,684
3,4_7,661.5
4,5_9,575.8
5,3_8,533.8
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,5_7,766.25
3,1_4,519.4
4,4_8,687.6
5,2_7,582
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,5_7,766.25
3,2_5,528.2
4,1_5,513.4
5,1_6,530.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,4_6,610.4
3,6_9,699
4,4_8,687.6
5,1_6,530.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,2_4,568.8
3,1_4,519.4
4,2_6,526.8
5,1_6,530.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,1_3,500.2
3,1_4,519.4
4,5_9,575.8
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,2_4,568.8
3,4_7,661.5
4,3_7,578.6
5,1_6,530.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,5_6,721.8
2,4_6,610.4
3,1_4,519.4
4,5_9,575.8
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,4_5,642.2
2,1_3,500.2
3,3_6,497.4
4,3_7,578.6
5,1_6,530.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,5_6,721.8
2,2_4,568.8
3,1_4,519.4
4,3_7,578.6
5,3_8,533.8
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,6_7,727.5
2,2_4,568.8
3,3_6,497.4
4,5_9,575.8
5,1_6,530.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,7_8,620.75
2,4_6,610.4
3,2_5,528.2
4,1_5,513.4
5,3_8,533.8
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,1_2,570.6
2,6_8,684
3,2_5,528.2
4,5_9,575.8
5,3_8,533.8
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,7_8,620.75
2,4_6,610.4
3,6_9,699
4,2_6,526.8
5,1_6,530.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,4_5,642.2
2,6_8,684
3,2_5,528.2
4,2_6,526.8
5,1_6,530.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,7_8,620.75
2,7_9,592.6
3,1_4,519.4
4,3_7,578.6
5,2_7,582
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,7_9,592.6
3,4_7,661.5
4,4_8,687.6
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,6_8,684
3,3_6,497.4
4,5_9,575.8
5,1_6,530.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,1_2,570.6
2,6_8,684
3,6_9,699
4,2_6,526.8
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,3_5,635.6
3,2_5,528.2
4,5_9,575.8
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,6_8,684
3,6_9,699
4,4_8,687.6
5,3_8,533.8
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,3_4,814.6
2,3_5,635.6
3,2_5,528.2
4,1_5,513.4
5,4_9,645.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,4_6,610.4
3,1_4,519.4
4,5_9,575.8
5,3_8,533.8
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,6_8,684
3,2_5,528.2
4,3_7,578.6
5,1_6,530.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,7_9,592.6
3,2_5,528.2
4,5_9,575.8
5,3_8,533.8
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,2_4,568.8
3,4_7,661.5
4,1_5,513.4
5,1_6,530.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,3_5,635.6
3,3_6,497.4
4,1_5,513.4
5,2_7,582
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,7_9,592.6
3,6_9,699
4,3_7,578.6
5,1_6,530.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,2_4,568.8
3,2_5,528.2
4,3_7,578.6
5,4_9,645.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,7_9,592.6
3,6_9,699
4,1_5,513.4
5,1_6,530.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,7_9,592.6
3,3_6,497.4
4,4_8,687.6
5,3_8,533.8
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,5_7,766.25
3,4_7,661.5
4,1_5,513.4
5,1_6,530.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,3_5,635.6
3,1_4,519.4
4,2_6,526.8
5,4_9,645.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,7_8,620.75
2,1_3,500.2
3,6_9,699
4,5_9,575.8
5,1_6,530.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,4_5,642.2
2,1_3,500.2
3,4_7,661.5
4,4_8,687.6
5,1_6,530.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,7_9,592.6
3,2_5,528.2
4,2_6,526.8
5,3_8,533.8
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,7_9,592.6
3,2_5,528.2
4,3_7,578.6
5,1_6,530.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,2_3,510.25
2,7_9,592.6
3,6_9,699
4,1_5,513.4
5,3_8,533.8
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,1_3,500.2
3,3_6,497.4
4,3_7,578.6
5,3_8,533.8
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,3_4,814.6
2,4_6,610.4
3,1_4,519.4
4,2_6,526.8
5,2_7,582
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,4_5,642.2
2,3_5,635.6
3,1_4,519.4
4,2_6,526.8
5,1_6,530.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,7_9,592.6
3,5_8,626
4,3_7,578.6
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,5_7,766.25
3,5_8,626
4,2_6,526.8
5,1_6,530.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,3_5,635.6
3,5_8,626
4,2_6,526.8
5,2_7,582
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,3_4,814.6
2,1_3,500.2
3,4_7,661.5
4,5_9,575.8
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,3_4,814.6
2,2_4,568.8
3,4_7,661.5
4,3_7,578.6
5,1_6,530.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,6_7,727.5
2,6_8,684
3,4_7,661.5
4,1_5,513.4
5,1_6,530.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,7_9,592.6
3,2_5,528.2
4,1_5,513.4
5,4_9,645.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,2_3,510.25
2,4_6,610.4
3,4_7,661.5
4,5_9,575.8
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,4_6,610.4
3,5_8,626
4,5_9,575.8
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,4_6,610.4
3,1_4,519.4
4,4_8,687.6
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,7_9,592.6
3,4_7,661.5
4,5_9,575.8
5,1_6,530.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,5_7,766.25
3,3_6,497.4
4,2_6,526.8
5,3_8,533.8
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,4_5,642.2
2,1_3,500.2
3,3_6,497.4
4,1_5,513.4
5,2_7,582
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,3_4,814.6
2,6_8,684
3,6_9,699
4,3_7,578.6
5,4_9,645.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,5_7,766.25
3,1_4,519.4
4,3_7,578.6
5,4_9,645.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,2_3,510.25
2,3_5,635.6
3,1_4,519.4
4,5_9,575.8
5,1_6,530.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,7_8,620.75
2,2_4,568.8
3,3_6,497.4
4,5_9,575.8
5,4_9,645.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,4_5,642.2
2,2_4,568.8
3,1_4,519.4
4,1_5,513.4
5,3_8,533.8
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,6_7,727.5
2,3_5,635.6
3,5_8,626
4,2_6,526.8
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,2_4,568.8
3,3_6,497.4
4,1_5,513.4
5,3_8,533.8
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,2_4,568.8
3,1_4,519.4
4,3_7,578.6
5,3_8,533.8
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,6_7,727.5
2,5_7,766.25
3,2_5,528.2
4,5_9,575.8
5,3_8,533.8
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,5_6,721.8
2,7_9,592.6
3,6_9,699
4,3_7,578.6
5,2_7,582
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,6_8,684
3,2_5,528.2
4,3_7,578.6
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,1_3,500.2
3,5_8,626
4,3_7,578.6
5,2_7,582
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,3_5,635.6
3,1_4,519.4
4,5_9,575.8
5,1_6,530.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,2_4,568.8
3,3_6,497.4
4,4_8,687.6
5,4_9,645.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,2_3,510.25
2,3_5,635.6
3,1_4,519.4
4,4_8,687.6
5,3_8,533.8
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,7_8,620.75
2,4_6,610.4
3,1_4,519.4
4,1_5,513.4
5,4_9,645.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,1_2,570.6
2,2_4,568.8
3,5_8,626
4,3_7,578.6
5,1_6,530.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,5_6,721.8
2,6_8,684
3,1_4,519.4
4,3_7,578.6
5,3_8,533.8
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,2_4,568.8
3,6_9,699
4,5_9,575.8
5,4_9,645.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,3_5,635.6
3,2_5,528.2
4,2_6,526.8
5,4_9,645.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,6_8,684
3,3_6,497.4
4,1_5,513.4
5,2_7,582
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,3_4,814.6
2,6_8,684
3,5_8,626
4,3_7,578.6
5,2_7,582
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,5_6,721.8
2,3_5,635.6
3,1_4,519.4
4,5_9,575.8
5,2_7,582
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,3_4,814.6
2,5_7,766.25
3,2_5,528.2
4,1_5,513.4
5,1_6,530.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,7_9,592.6
3,4_7,661.5
4,4_8,687.6
5,1_6,530.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,3_4,814.6
2,7_9,592.6
3,2_5,528.2
4,4_8,687.6
5,1_6,530.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,1_2,570.6
2,7_9,592.6
3,2_5,528.2
4,2_6,526.8
5,2_7,582
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,1_2,570.6
2,3_5,635.6
3,4_7,661.5
4,4_8,687.6
5,4_9,645.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,6_8,684
3,5_8,626
4,5_9,575.8
5,1_6,530.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,6_7,727.5
2,1_3,500.2
3,4_7,661.5
4,3_7,578.6
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,5_6,721.8
2,3_5,635.6
3,1_4,519.4
4,3_7,578.6
5,1_6,530.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,2_3,510.25
2,7_9,592.6
3,4_7,661.5
4,5_9,575.8
5,2_7,582
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,6_7,727.5
2,2_4,568.8
3,5_8,626
4,3_7,578.6
5,3_8,533.8
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,7_8,620.75
2,7_9,592.6
3,3_6,497.4
4,3_7,578.6
5,2_7,582
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,6_8,684
3,4_7,661.5
4,3_7,578.6
5,2_7,582
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,2_4,568.8
3,2_5,528.2
4,5_9,575.8
5,4_9,645.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,7_9,592.6
3,2_5,528.2
4,2_6,526.8
5,1_6,530.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,6_7,727.5
2,2_4,568.8
3,5_8,626
4,3_7,578.6
5,3_8,533.8
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,3_4,814.6
2,7_9,592.6
3,6_9,699
4,4_8,687.6
5,3_8,533.8
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,4_6,610.4
3,1_4,519.4
4,5_9,575.8
5,3_8,533.8
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,2_4,568.8
3,3_6,497.4
4,2_6,526.8
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,2_4,568.8
3,2_5,528.2
4,4_8,687.6
5,3_8,533.8
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,6_8,684
3,6_9,699
4,1_5,513.4
5,1_6,530.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,3_5,635.6
3,3_6,497.4
4,3_7,578.6
5,1_6,530.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,6_7,727.5
2,7_9,592.6
3,2_5,528.2
4,1_5,513.4
5,2_7,582
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,1_2,570.6
2,1_3,500.2
3,1_4,519.4
4,3_7,578.6
5,3_8,533.8
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,6_7,727.5
2,2_4,568.8
3,1_4,519.4
4,4_8,687.6
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,2_3,510.25
2,7_9,592.6
3,1_4,519.4
4,5_9,575.8
5,1_6,530.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,5_6,721.8
2,4_6,610.4
3,3_6,497.4
4,4_8,687.6
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,7_9,592.6
3,1_4,519.4
4,4_8,687.6
5,2_7,582
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,2_4,568.8
3,5_8,626
4,5_9,575.8
5,4_9,645.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,4_6,610.4
3,3_6,497.4
4,1_5,513.4
5,3_8,533.8
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,3_5,635.6
3,5_8,626
4,4_8,687.6
5,2_7,582
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,2_3,510.25
2,2_4,568.8
3,1_4,519.4
4,1_5,513.4
5,1_6,530.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,5_7,766.25
3,5_8,626
4,3_7,578.6
5,2_7,582
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,3_4,814.6
2,4_6,610.4
3,1_4,519.4
4,4_8,687.6
5,3_8,533.8
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,2_4,568.8
3,3_6,497.4
4,4_8,687.6
5,1_6,530.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,4_5,642.2
2,6_8,684
3,5_8,626
4,3_7,578.6
5,3_8,533.8
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,1_2,570.6
2,5_7,766.25
3,6_9,699
4,5_9,575.8
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,7_8,620.75
2,3_5,635.6
3,1_4,519.4
4,4_8,687.6
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,6_7,727.5
2,3_5,635.6
3,5_8,626
4,4_8,687.6
5,2_7,582
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,3_5,635.6
3,5_8,626
4,1_5,513.4
5,1_6,530.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,4_5,642.2
2,3_5,635.6
3,2_5,528.2
4,2_6,526.8
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,7_9,592.6
3,2_5,528.2
4,4_8,687.6
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,1_3,500.2
3,4_7,661.5
4,3_7,578.6
5,3_8,533.8
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,3_5,635.6
3,2_5,528.2
4,4_8,687.6
5,1_6,530.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,3_4,814.6
2,2_4,568.8
3,3_6,497.4
4,1_5,513.4
5,2_7,582
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,1_3,500.2
3,6_9,699
4,2_6,526.8
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,6_7,727.5
2,5_7,766.25
3,6_9,699
4,2_6,526.8
5,3_8,533.8
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,3_4,814.6
2,7_9,592.6
3,1_4,519.4
4,2_6,526.8
5,1_6,530.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,4_5,642.2
2,4_6,610.4
3,3_6,497.4
4,2_6,526.8
5,2_7,582
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,5_6,721.8
2,6_8,684
3,2_5,528.2
4,3_7,578.6
5,3_8,533.8
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,6_7,727.5
2,6_8,684
3,1_4,519.4
4,2_6,526.8
5,1_6,530.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,3_4,814.6
2,3_5,635.6
3,3_6,497.4
4,3_7,578.6
5,1_6,530.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,1_3,500.2
3,4_7,661.5
4,3_7,578.6
5,2_7,582
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,6_8,684
3,1_4,519.4
4,1_5,513.4
5,4_9,645.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,4_5,642.2
2,1_3,500.2
3,3_6,497.4
4,2_6,526.8
5,3_8,533.8
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,3_4,814.6
2,2_4,568.8
3,2_5,528.2
4,2_6,526.8
5,2_7,582
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,2_4,568.8
3,1_4,519.4
4,5_9,575.8
5,4_9,645.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,5_7,766.25
3,3_6,497.4
4,2_6,526.8
5,3_8,533.8
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,6_7,727.5
2,4_6,610.4
3,1_4,519.4
4,3_7,578.6
5,4_9,645.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,2_3,510.25
2,5_7,766.25
3,5_8,626
4,3_7,578.6
5,1_6,530.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,7_9,592.6
3,5_8,626
4,1_5,513.4
5,4_9,645.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,3_4,814.6
2,7_9,592.6
3,1_4,519.4
4,4_8,687.6
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,4_5,642.2
2,1_3,500.2
3,1_4,519.4
4,2_6,526.8
5,1_6,530.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,1_2,570.6
2,7_9,592.6
3,3_6,497.4
4,1_5,513.4
5,4_9,645.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,3_4,814.6
2,5_7,766.25
3,2_5,528.2
4,2_6,526.8
5,2_7,582
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,1_3,500.2
3,4_7,661.5
4,5_9,575.8
5,1_6,530.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,7_8,620.75
2,3_5,635.6
3,4_7,661.5
4,2_6,526.8
5,1_6,530.75
6,3_9,511.2
7,2_9,499.6
8,1_9,521
1,5_6,721.8
2,5_7,766.25
3,5_8,626
4,5_9,575.8
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,4_5,642.2
2,2_4,568.8
3,2_5,528.2
4,4_8,687.6
5,2_7,582
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,5_7,766.25
3,6_9,699
4,1_5,513.4
5,4_9,645.75
6,1_7,517.6
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,7_9,592.6
3,4_7,661.5
4,1_5,513.4
5,1_6,530.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,4_6,610.4
3,3_6,497.4
4,1_5,513.4
5,2_7,582
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,7_8,620.75
2,1_3,500.2
3,1_4,519.4
4,4_8,687.6
5,1_6,530.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,1_2,570.6
2,6_8,684
3,5_8,626
4,2_6,526.8
5,3_8,533.8
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,8_9,717.6
2,3_5,635.6
3,4_7,661.5
4,1_5,513.4
5,4_9,645.75
6,1_7,517.6
7,2_9,499.6
8,1_9,521
1,3_4,814.6
2,3_5,635.6
3,2_5,528.2
4,1_5,513.4
5,2_7,582
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,1_2,570.6
2,6_8,684
3,6_9,699
4,5_9,575.8
5,3_8,533.8
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,4_5,642.2
2,4_6,610.4
3,2_5,528.2
4,5_9,575.8
5,2_7,582
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,3_4,814.6
2,5_7,766.25
3,2_5,528.2
4,2_6,526.8
5,3_8,533.8
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,6_7,727.5
2,5_7,766.25
3,5_8,626
4,5_9,575.8
5,1_6,530.75
6,2_8,551.8
7,2_9,499.6
8,1_9,521
1,8_9,717.6
2,7_9,592.6
3,2_5,528.2
4,5_9,575.8
5,1_6,530.75
6,3_9,511.2
7,1_8,516.2
8,1_9,521
1,2_3,510.25
2,1_3,500.2
3,4_7,661.5
4,4_8,687.6
5,1_6,530.75
6,2_8,551.8
7,1_8,516.2
8,1_9,521
1,6_7,727.5
2,1_3,500.2
3,1_4,519.4
4,2_6,526.8
