distance,pair,value
2,5_7,771.5
3,3_6,668.4
4,5_9,707.75
5,2_7,682
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,8_9,951
2,3_5,628
3,4_7,889.8
4,5_9,707.75
5,4_9,800.8
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,1_3,711.6
3,1_4,653.2
4,2_6,660.8
5,3_8,882.4
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,2_4,721.2
3,3_6,668.4
4,1_5,703.4
5,1_6,846
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,3_5,628
3,3_6,668.4
4,5_9,707.75
5,2_7,682
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,6_8,829.6
3,1_4,653.2
4,3_7,654.2
5,1_6,846
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,4_6,745.8
3,6_9,895.75
4,5_9,707.75
5,4_9,800.8
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,1_3,711.6
3,5_8,668
4,2_6,660.8
5,4_9,800.8
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,4_6,745.8
3,4_7,889.8
4,3_7,654.2
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,7_9,828.5
3,4_7,889.8
4,2_6,660.8
5,1_6,846
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,3_4,792
2,5_7,771.5
3,6_9,895.75
4,3_7,654.2
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,4_5,1001.8
2,3_5,628
3,5_8,668
4,1_5,703.4
5,2_7,682
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,1_3,711.6
3,2_5,673
4,4_8,702
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,5_6,1011.5
2,2_4,721.2
3,3_6,668.4
4,3_7,654.2
5,1_6,846
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,5_6,1011.5
2,7_9,828.5
3,1_4,653.2
4,3_7,654.2
5,4_9,800.8
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,5_7,771.5
3,3_6,668.4
4,2_6,660.8
5,1_6,846
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,1_3,711.6
3,2_5,673
4,3_7,654.2
5,2_7,682
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,5_6,1011.5
2,6_8,829.6
3,1_4,653.2
4,5_9,707.75
5,1_6,846
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,2_3,820
2,3_5,628
3,6_9,895.75
4,1_5,703.4
5,1_6,846
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,7_9,828.5
3,6_9,895.75
4,4_8,702
5,4_9,800.8
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,6_8,829.6
3,4_7,889.8
4,5_9,707.75
5,4_9,800.8
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,8_9,951
2,3_5,628
3,1_4,653.2
4,1_5,703.4
5,1_6,846
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,5_7,771.5
3,1_4,653.2
4,2_6,660.8
5,3_8,882.4
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,7_9,828.5
3,2_5,673
4,2_6,660.8
5,2_7,682
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,4_5,1001.8
2,4_6,745.8
3,3_6,668.4
4,1_5,703.4
5,2_7,682
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,2_3,820
2,4_6,745.8
3,2_5,673
4,2_6,660.8
5,4_9,800.8
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,4_5,1001.8
2,4_6,745.8
3,2_5,673
4,1_5,703.4
5,1_6,846
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,2_4,721.2
3,6_9,895.75
4,3_7,654.2
5,4_9,800.8
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,4_6,745.8
3,1_4,653.2
4,4_8,702
5,2_7,682
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,4_6,745.8
3,5_8,668
4,2_6,660.8
5,4_9,800.8
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,5_6,1011.5
2,1_3,711.6
3,2_5,673
4,2_6,660.8
5,3_8,882.4
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,5_7,771.5
3,2_5,673
4,1_5,703.4
5,1_6,846
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,7_9,828.5
3,3_6,668.4
4,5_9,707.75
5,2_7,682
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,3_5,628
3,2_5,673
4,1_5,703.4
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,7_9,828.5
3,1_4,653.2
4,3_7,654.2
5,4_9,800.8
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,2_4,721.2
3,3_6,668.4
4,3_7,654.2
5,3_8,882.4
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,8_9,951
2,2_4,721.2
3,4_7,889.8
4,4_8,702
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,6_8,829.6
3,3_6,668.4
4,4_8,702
5,2_7,682
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,7_9,828.5
3,1_4,653.2
4,2_6,660.8
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,8_9,951
2,4_6,745.8
3,3_6,668.4
4,5_9,707.75
5,1_6,846
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,2_3,820
2,2_4,721.2
3,1_4,653.2
4,4_8,702
5,1_6,846
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,1_2,872.6
2,3_5,628
3,3_6,668.4
4,5_9,707.75
5,3_8,882.4
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,2_3,820
2,2_4,721.2
3,2_5,673
4,3_7,654.2
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,6_7,812
2,4_6,745.8
3,4_7,889.8
4,5_9,707.75
5,3_8,882.4
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,6_7,812
2,1_3,711.6
3,2_5,673
4,4_8,702
5,4_9,800.8
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,5_7,771.5
3,2_5,673
4,3_7,654.2
5,3_8,882.4
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,1_2,872.6
2,3_5,628
3,2_5,673
4,3_7,654.2
5,2_7,682
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,4_5,1001.8
2,4_6,745.8
3,6_9,895.75
4,2_6,660.8
5,1_6,846
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,5_7,771.5
3,6_9,895.75
4,2_6,660.8
5,2_7,682
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,6_7,812
2,1_3,711.6
3,6_9,895.75
4,4_8,702
5,1_6,846
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,8_9,951
2,7_9,828.5
3,3_6,668.4
4,4_8,702
5,2_7,682
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,1_2,872.6
2,4_6,745.8
3,2_5,673
4,2_6,660.8
5,2_7,682
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,3_4,792
2,1_3,711.6
3,2_5,673
4,3_7,654.2
5,2_7,682
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,4_6,745.8
3,3_6,668.4
4,4_8,702
5,1_6,846
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,6_8,829.6
3,3_6,668.4
4,4_8,702
5,1_6,846
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,2_3,820
2,5_7,771.5
3,3_6,668.4
4,2_6,660.8
5,3_8,882.4
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,7_9,828.5
3,2_5,673
4,5_9,707.75
5,3_8,882.4
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,3_5,628
3,3_6,668.4
4,2_6,660.8
5,2_7,682
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,2_3,820
2,2_4,721.2
3,1_4,653.2
4,3_7,654.2
5,2_7,682
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,6_7,812
2,3_5,628
3,1_4,653.2
4,4_8,702
5,3_8,882.4
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,2_3,820
2,7_9,828.5
3,1_4,653.2
4,4_8,702
5,1_6,846
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,5_6,1011.5
2,3_5,628
3,1_4,653.2
4,2_6,660.8
5,2_7,682
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,1_3,711.6
3,3_6,668.4
4,1_5,703.4
5,2_7,682
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,8_9,951
2,3_5,628
3,6_9,895.75
4,5_9,707.75
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,2_4,721.2
3,4_7,889.8
4,5_9,707.75
5,3_8,882.4
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,1_3,711.6
3,6_9,895.75
4,5_9,707.75
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,3_4,792
2,1_3,711.6
3,4_7,889.8
4,3_7,654.2
5,1_6,846
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,6_7,812
2,6_8,829.6
3,3_6,668.4
4,1_5,703.4
5,2_7,682
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,6_7,812
2,1_3,711.6
3,6_9,895.75
4,4_8,702
5,3_8,882.4
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,4_5,1001.8
2,5_7,771.5
3,5_8,668
4,4_8,702
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,1_2,872.6
2,5_7,771.5
3,1_4,653.2
4,4_8,702
5,1_6,846
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,4_6,745.8
3,6_9,895.75
4,2_6,660.8
5,1_6,846
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,8_9,951
2,6_8,829.6
3,5_8,668
4,4_8,702
5,2_7,682
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,2_3,820
2,5_7,771.5
3,1_4,653.2
4,1_5,703.4
5,1_6,846
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,7_9,828.5
3,1_4,653.2
4,3_7,654.2
5,1_6,846
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,6_7,812
2,5_7,771.5
3,4_7,889.8
4,3_7,654.2
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,5_7,771.5
3,2_5,673
4,1_5,703.4
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,3_5,628
3,4_7,889.8
4,4_8,702
5,3_8,882.4
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,8_9,951
2,2_4,721.2
3,4_7,889.8
4,1_5,703.4
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,4_5,1001.8
2,2_4,721.2
3,3_6,668.4
4,4_8,702
5,2_7,682
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,8_9,951
2,6_8,829.6
3,6_9,895.75
4,1_5,703.4
5,1_6,846
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,4_5,1001.8
2,2_4,721.2
3,6_9,895.75
4,1_5,703.4
5,2_7,682
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,1_3,711.6
3,3_6,668.4
4,1_5,703.4
5,3_8,882.4
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,4_6,745.8
3,6_9,895.75
4,1_5,703.4
5,4_9,800.8
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,8_9,951
2,1_3,711.6
3,1_4,653.2
4,5_9,707.75
5,4_9,800.8
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,3_4,792
2,3_5,628
3,5_8,668
4,2_6,660.8
5,2_7,682
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,2_3,820
2,4_6,745.8
3,5_8,668
4,1_5,703.4
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,3_4,792
2,5_7,771.5
3,5_8,668
4,2_6,660.8
5,1_6,846
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,5_7,771.5
3,4_7,889.8
4,3_7,654.2
5,4_9,800.8
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,2_3,820
2,3_5,628
3,4_7,889.8
4,3_7,654.2
5,2_7,682
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,4_5,1001.8
2,4_6,745.8
3,1_4,653.2
4,3_7,654.2
5,3_8,882.4
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,2_3,820
2,5_7,771.5
3,2_5,673
4,4_8,702
5,2_7,682
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,4_6,745.8
3,1_4,653.2
4,2_6,660.8
5,3_8,882.4
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,3_4,792
2,6_8,829.6
3,2_5,673
4,1_5,703.4
5,1_6,846
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,2_3,820
2,5_7,771.5
3,6_9,895.75
4,2_6,660.8
5,4_9,800.8
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,1_3,711.6
3,1_4,653.2
4,1_5,703.4
5,1_6,846
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,3_4,792
2,1_3,711.6
3,1_4,653.2
4,2_6,660.8
5,2_7,682
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,2_3,820
2,4_6,745.8
3,5_8,668
4,5_9,707.75
5,1_6,846
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,2_3,820
2,6_8,829.6
3,3_6,668.4
4,2_6,660.8
5,1_6,846
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,7_9,828.5
3,3_6,668.4
4,3_7,654.2
5,2_7,682
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,8_9,951
2,2_4,721.2
3,3_6,668.4
4,2_6,660.8
5,3_8,882.4
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,3_5,628
3,3_6,668.4
4,3_7,654.2
5,1_6,846
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,1_2,872.6
2,5_7,771.5
3,5_8,668
4,1_5,703.4
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,2_3,820
2,2_4,721.2
3,3_6,668.4
4,2_6,660.8
5,2_7,682
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,1_3,711.6
3,2_5,673
4,1_5,703.4
5,1_6,846
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,4_5,1001.8
2,3_5,628
3,4_7,889.8
4,1_5,703.4
5,1_6,846
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,5_6,1011.5
2,6_8,829.6
3,1_4,653.2
4,1_5,703.4
5,4_9,800.8
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,6_8,829.6
3,1_4,653.2
4,2_6,660.8
5,1_6,846
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,7_9,828.5
3,5_8,668
4,4_8,702
5,1_6,846
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,3_5,628
3,4_7,889.8
4,1_5,703.4
5,1_6,846
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,4_5,1001.8
2,4_6,745.8
3,5_8,668
4,2_6,660.8
5,3_8,882.4
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,2_3,820
2,3_5,628
3,5_8,668
4,5_9,707.75
5,1_6,846
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,2_4,721.2
3,2_5,673
4,1_5,703.4
5,4_9,800.8
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,6_7,812
2,4_6,745.8
3,5_8,668
4,2_6,660.8
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,6_8,829.6
3,2_5,673
4,5_9,707.75
5,2_7,682
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,4_6,745.8
3,4_7,889.8
4,4_8,702
5,2_7,682
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,4_5,1001.8
2,2_4,721.2
3,5_8,668
4,5_9,707.75
5,4_9,800.8
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,3_5,628
3,4_7,889.8
4,3_7,654.2
5,2_7,682
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,4_5,1001.8
2,3_5,628
3,6_9,895.75
4,2_6,660.8
5,2_7,682
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,1_2,872.6
2,7_9,828.5
3,5_8,668
4,1_5,703.4
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,1_2,872.6
2,3_5,628
3,1_4,653.2
4,5_9,707.75
5,1_6,846
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,3_5,628
3,2_5,673
4,3_7,654.2
5,3_8,882.4
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,2_4,721.2
3,3_6,668.4
4,1_5,703.4
5,2_7,682
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,4_6,745.8
3,3_6,668.4
4,4_8,702
5,1_6,846
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,3_5,628
3,6_9,895.75
4,5_9,707.75
5,1_6,846
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,5_6,1011.5
2,3_5,628
3,1_4,653.2
4,2_6,660.8
5,4_9,800.8
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,6_8,829.6
3,5_8,668
4,3_7,654.2
5,1_6,846
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,6_7,812
2,7_9,828.5
3,5_8,668
4,1_5,703.4
5,3_8,882.4
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,4_5,1001.8
2,4_6,745.8
3,5_8,668
4,5_9,707.75
5,1_6,846
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,1_3,711.6
3,6_9,895.75
4,3_7,654.2
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,1_2,872.6
2,4_6,745.8
3,4_7,889.8
4,1_5,703.4
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,6_7,812
2,4_6,745.8
3,4_7,889.8
4,5_9,707.75
5,2_7,682
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,4_5,1001.8
2,2_4,721.2
3,2_5,673
4,1_5,703.4
5,2_7,682
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,2_4,721.2
3,4_7,889.8
4,4_8,702
5,1_6,846
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,3_4,792
2,7_9,828.5
3,1_4,653.2
4,2_6,660.8
5,3_8,882.4
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,4_5,1001.8
2,3_5,628
3,2_5,673
4,4_8,702
5,1_6,846
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,6_7,812
2,6_8,829.6
3,4_7,889.8
4,4_8,702
5,2_7,682
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,5_7,771.5
3,3_6,668.4
4,2_6,660.8
5,4_9,800.8
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,5_7,771.5
3,6_9,895.75
4,1_5,703.4
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,5_6,1011.5
2,4_6,745.8
3,3_6,668.4
4,5_9,707.75
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,3_5,628
3,4_7,889.8
4,1_5,703.4
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,5_7,771.5
3,1_4,653.2
4,1_5,703.4
5,1_6,846
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,5_6,1011.5
2,1_3,711.6
3,2_5,673
4,5_9,707.75
5,3_8,882.4
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,4_6,745.8
3,6_9,895.75
4,1_5,703.4
5,1_6,846
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,3_5,628
3,1_4,653.2
4,5_9,707.75
5,2_7,682
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,6_8,829.6
3,5_8,668
4,1_5,703.4
5,2_7,682
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,4_6,745.8
3,5_8,668
4,4_8,702
5,2_7,682
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,7_9,828.5
3,2_5,673
4,3_7,654.2
5,1_6,846
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,6_7,812
2,1_3,711.6
3,1_4,653.2
4,5_9,707.75
5,3_8,882.4
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,6_7,812
2,5_7,771.5
3,4_7,889.8
4,4_8,702
5,3_8,882.4
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,1_3,711.6
3,5_8,668
4,4_8,702
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,4_6,745.8
3,6_9,895.75
4,1_5,703.4
5,4_9,800.8
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,2_3,820
2,6_8,829.6
3,4_7,889.8
4,2_6,660.8
5,2_7,682
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,1_3,711.6
3,6_9,895.75
4,5_9,707.75
5,2_7,682
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,3_4,792
2,1_3,711.6
3,1_4,653.2
4,5_9,707.75
5,4_9,800.8
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,2_4,721.2
3,3_6,668.4
4,4_8,702
5,3_8,882.4
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,3_5,628
3,3_6,668.4
4,2_6,660.8
5,2_7,682
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,1_3,711.6
3,3_6,668.4
4,4_8,702
5,4_9,800.8
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,6_8,829.6
3,5_8,668
4,4_8,702
5,1_6,846
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,5_6,1011.5
2,7_9,828.5
3,3_6,668.4
4,4_8,702
5,4_9,800.8
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,4_6,745.8
3,2_5,673
4,2_6,660.8
5,4_9,800.8
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,7_8,948.6
2,2_4,721.2
3,3_6,668.4
4,1_5,703.4
5,2_7,682
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,4_5,1001.8
2,7_9,828.5
3,4_7,889.8
4,1_5,703.4
5,1_6,846
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,4_6,745.8
3,2_5,673
4,4_8,702
5,4_9,800.8
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,2_3,820
2,6_8,829.6
3,3_6,668.4
4,2_6,660.8
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,6_7,812
2,2_4,721.2
3,4_7,889.8
4,5_9,707.75
5,4_9,800.8
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,3_4,792
2,5_7,771.5
3,1_4,653.2
4,2_6,660.8
5,4_9,800.8
6,1_7,660.8
7,1_8,648
8,1_9,644.8
1,8_9,951
2,4_6,745.8
3,6_9,895.75
4,5_9,707.75
5,2_7,682
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,8_9,951
2,7_9,828.5
3,6_9,895.75
4,5_9,707.75
5,1_6,846
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,2_3,820
2,2_4,721.2
3,5_8,668
4,1_5,703.4
5,1_6,846
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,6_8,829.6
3,6_9,895.75
4,2_6,660.8
5,1_6,846
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,2_3,820
2,1_3,711.6
3,5_8,668
4,5_9,707.75
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,4_5,1001.8
2,1_3,711.6
3,1_4,653.2
4,5_9,707.75
5,4_9,800.8
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,7_9,828.5
3,3_6,668.4
4,2_6,660.8
5,1_6,846
6,2_8,727.8
7,1_8,648
8,1_9,644.8
1,8_9,951
2,3_5,628
3,2_5,673
4,5_9,707.75
5,1_6,846
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,8_9,951
2,7_9,828.5
3,5_8,668
4,4_8,702
5,2_7,682
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,6_7,812
2,4_6,745.8
3,1_4,653.2
4,5_9,707.75
5,3_8,882.4
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,5_6,1011.5
2,1_3,711.6
3,5_8,668
4,1_5,703.4
5,4_9,800.8
6,2_8,727.8
7,2_9,677.8
8,1_9,644.8
1,7_8,948.6
2,3_5,628
3,6_9,895.75
4,3_7,654.2
5,2_7,682
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,2_3,820
2,5_7,771.5
3,5_8,668
4,5_9,707.75
5,4_9,800.8
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,4_6,745.8
3,2_5,673
4,2_6,660.8
5,3_8,882.4
6,3_9,678.4
7,1_8,648
8,1_9,644.8
1,1_2,872.6
2,2_4,721.2
3,4_7,889.8
4,2_6,660.8
5,1_6,846
6,3_9,678.4
7,2_9,677.8
8,1_9,644.8
1,1_2,872.6
2,4_6,745.8
3,3_6,668.4
4,3_7,654.2
5,1_6,846
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,6_7,812
2,5_7,771.5
3,4_7,889.8
4,1_5,703.4
5,1_6,846
6,1_7,660.8
7,2_9,677.8
8,1_9,644.8
1,3_4,792
2,6_8,829.6
3,5_8,668
4,2_6,660.8
